,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
16436,2015-04-23,4,1910,8947,1.0,0,0,4,750,1970,0,98011,47.7374,-122.183,515000
16437,2015-05-12,4,1640,5014,1.0,0,0,4,710,1982,0,98106,47.5545,-122.356,377000
16438,2015-03-04,3,1480,17360,1.0,0,1,3,0,1954,0,98136,47.5179,-122.387,600000
16439,2014-11-14,4,2520,7770,1.0,0,0,3,840,1965,0,98177,47.7721,-122.372,525300
16440,2014-08-14,4,2840,13554,1.0,0,2,4,850,1974,0,98034,47.7153,-122.257,760000
16441,2014-12-29,2,840,7200,1.0,0,0,4,0,1907,0,98032,47.3769,-122.237,202000
16442,2014-06-19,3,1730,38884,1.0,0,0,3,0,1997,0,98038,47.4164,-121.951,470000
16443,2014-07-25,3,3140,10983,2.0,0,0,3,0,1991,0,98075,47.5595,-122.04,810000
16444,2015-03-16,3,1480,8415,1.0,0,0,3,400,1967,0,98188,47.4585,-122.283,175000
16445,2014-10-15,4,1920,7986,1.0,0,0,3,960,1952,0,98125,47.7209,-122.318,440000
16446,2015-03-30,2,770,8636,1.0,0,0,2,0,1951,0,98146,47.5075,-122.358,197000
16447,2015-03-06,3,1010,7384,1.0,0,2,5,0,1943,0,98056,47.4905,-122.191,254000
16448,2014-06-20,3,1460,10000,1.5,0,0,3,0,2002,0,98074,47.6214,-122.063,405000
16449,2015-03-27,2,940,4264,1.0,0,0,5,0,1949,0,98126,47.5314,-122.378,416000
16450,2014-09-19,4,2840,4864,3.0,0,0,3,0,2014,0,98052,47.7103,-122.108,779950
16451,2015-01-12,4,1910,7210,1.0,0,0,4,480,1980,0,98030,47.3693,-122.169,200000
16452,2014-07-17,4,2430,8509,2.0,0,0,3,0,1992,0,98029,47.5714,-121.991,658100
16453,2014-07-14,2,1610,4104,1.0,0,0,3,660,1996,0,98118,47.5565,-122.275,397000
16454,2014-10-15,3,2780,5002,2.0,0,0,3,0,1999,0,98007,47.5939,-122.15,815000
16455,2014-10-16,2,1160,8504,1.0,0,0,4,0,1949,0,98155,47.7364,-122.295,345000
16456,2014-09-24,4,1850,7199,2.0,0,0,4,0,1989,0,98031,47.4031,-122.172,305500
16457,2014-07-08,3,2120,13090,1.0,0,0,3,0,1997,0,98002,47.296,-122.219,340000
16458,2015-02-26,5,2620,12763,1.0,0,0,3,1220,1979,0,98034,47.72,-122.213,330000
16459,2015-04-21,4,2060,3608,2.0,0,0,3,0,2004,0,98198,47.362,-122.309,269000
16460,2014-06-12,3,1060,9525,1.0,0,0,3,0,1966,0,98052,47.6855,-122.111,349950
16461,2015-03-04,3,1500,6240,1.0,0,0,4,0,1953,0,98125,47.7281,-122.311,431000
16462,2014-10-17,4,2380,5700,2.0,0,1,4,560,1946,0,98105,47.6656,-122.271,735000
16463,2014-07-17,5,3045,5030,2.0,0,0,3,0,1999,0,98058,47.4386,-122.127,414000
16464,2014-05-20,3,1700,4105,2.0,0,0,3,0,1992,0,98122,47.6078,-122.292,619500
16465,2014-10-30,3,1240,13869,1.0,0,0,4,0,1957,0,98033,47.6919,-122.21,675000
16466,2015-04-23,3,1410,7854,1.0,0,0,4,0,1971,0,98034,47.7303,-122.192,380500
16467,2014-06-17,3,880,6600,1.0,0,0,5,0,1945,0,98178,47.5002,-122.247,253000
16468,2014-05-28,2,740,9003,1.0,0,0,3,0,1949,0,98031,47.4217,-122.197,157500
16469,2014-06-09,4,2030,9300,1.0,0,0,4,0,1976,0,98052,47.6658,-122.149,627000
16470,2014-09-24,4,2090,7241,1.0,0,0,4,950,2001,0,98034,47.726,-122.221,469500
16471,2014-06-19,2,920,8341,1.0,0,0,3,0,1939,0,98146,47.5015,-122.38,319950
16472,2015-02-18,3,1180,7200,1.0,0,0,4,0,1968,0,98058,47.4249,-122.178,249500
16473,2015-02-23,3,1260,3230,1.5,0,0,3,0,1907,0,98119,47.644,-122.369,485000
16474,2014-10-24,5,3690,10260,1.0,0,4,4,1620,1967,0,98005,47.5919,-122.176,1130000
16475,2014-06-28,3,1700,17355,1.0,0,0,3,500,1978,0,98038,47.3637,-122.057,314500
16476,2015-04-03,2,770,8149,1.0,0,0,3,0,1948,0,98155,47.7467,-122.3,220000
16477,2014-11-24,3,2020,7800,1.0,0,0,4,690,1958,0,98133,47.7368,-122.337,444950
16478,2014-08-25,4,2030,9825,1.0,0,0,3,700,1985,0,98115,47.6892,-122.3,598000
16479,2014-06-16,4,2690,6164,2.0,0,0,3,0,2002,0,98075,47.599,-121.973,699850
16480,2014-05-08,3,1750,3354,2.0,0,0,4,0,1991,0,98033,47.6953,-122.199,595000
16481,2014-12-18,4,3270,45537,2.0,0,0,3,0,1993,0,98053,47.6303,-121.984,735000
16482,2014-05-09,4,2330,14289,2.0,0,0,4,0,1978,0,98007,47.5916,-122.148,542500
16483,2015-05-12,3,1720,6960,1.0,0,0,3,580,1978,0,98052,47.6972,-122.129,450000
16484,2014-07-28,3,2420,8800,1.0,0,0,4,1000,1959,0,98188,47.4322,-122.291,298500
16485,2014-06-09,2,710,1136,2.0,0,0,4,0,1943,0,98102,47.6414,-122.329,403950
16486,2014-12-29,2,710,4240,1.0,0,0,4,0,1942,0,98106,47.5226,-122.351,271000
16487,2014-09-11,2,1510,3844,1.0,0,0,4,0,1923,1970,98133,47.7038,-122.348,335000
16488,2014-12-16,2,1610,1968,2.0,0,0,5,0,1979,0,98056,47.5184,-122.196,305000
16489,2015-03-17,3,1880,2200,2.0,0,0,3,360,2007,0,98107,47.6666,-122.367,630000
16490,2014-06-03,2,1220,5000,1.0,0,0,5,360,1921,0,98055,47.4906,-122.204,253000
16491,2014-09-19,4,2060,7900,1.0,0,0,4,990,1957,0,98008,47.6028,-122.12,395000
16492,2014-10-17,3,1340,10290,1.0,0,0,4,200,1981,0,98042,47.3553,-122.149,265000
16493,2014-07-21,2,1030,9192,1.0,0,0,4,0,1959,0,98058,47.4565,-122.181,225000
16494,2014-09-17,4,2717,4513,2.0,0,0,3,0,2005,0,98001,47.3373,-122.266,338500
16495,2014-05-12,2,1360,8100,1.0,0,0,3,500,1975,0,98177,47.7295,-122.359,300000
16496,2014-08-20,2,1260,7810,2.0,0,0,3,0,1945,0,98178,47.5003,-122.248,255000
16497,2014-06-20,4,2240,8504,2.0,0,0,3,0,1992,0,98155,47.7348,-122.295,337000
16498,2015-04-16,3,2080,9740,2.0,0,0,3,0,1988,0,98092,47.261,-122.219,324900
16499,2014-07-07,3,2760,8476,1.0,0,0,4,1070,1967,0,98040,47.5402,-122.215,821000
16500,2014-12-12,4,3000,213008,1.0,0,0,4,0,1975,0,98038,47.4032,-121.982,500000
16501,2015-03-02,4,3310,6000,2.0,0,2,3,1110,2010,0,98136,47.5511,-122.391,885000
16502,2014-06-10,4,1630,10375,1.0,0,0,5,0,1968,0,98077,47.7566,-122.073,360000
16503,2014-05-27,3,900,7500,1.0,0,0,4,0,1972,0,98034,47.7314,-122.237,304000
16504,2015-03-16,2,880,2400,1.0,0,0,3,120,1918,0,98118,47.5643,-122.275,376000
16505,2014-11-04,4,1620,7875,1.0,0,0,3,0,1956,0,98008,47.6041,-122.126,425000
16506,2014-05-22,3,1610,7200,1.0,0,0,3,520,1973,0,98112,47.6279,-122.287,1180000
16507,2014-07-22,3,1730,1803,2.0,0,0,3,0,2005,0,98166,47.4648,-122.335,187000
16508,2014-06-27,2,1640,4080,1.5,0,0,5,100,1916,0,98105,47.6624,-122.325,710000
16509,2015-03-25,3,1840,7350,1.0,0,0,3,470,1974,0,98033,47.6729,-122.166,585000
16510,2015-04-09,5,4700,22326,2.0,0,0,3,0,2002,0,98006,47.5417,-122.111,1400000
16511,2015-02-25,4,4500,44384,1.0,0,0,3,1160,1990,0,98004,47.6323,-122.192,1980000
16512,2014-12-26,3,1780,35233,1.0,0,0,4,360,1979,0,98001,47.2949,-122.269,250000
16513,2014-12-18,4,3800,12200,2.0,0,3,4,0,1986,0,98006,47.5689,-122.156,950000
16514,2014-09-02,3,2980,16996,2.0,0,0,3,0,1992,0,98075,47.595,-122.016,725000
16515,2014-05-12,4,2780,6369,1.0,0,0,3,1190,1978,0,98034,47.7284,-122.216,505000
16516,2015-04-18,1,560,4120,1.0,0,0,3,0,1947,0,98106,47.5335,-122.348,90000
16517,2015-04-09,4,2060,3060,2.0,0,0,3,0,1968,0,98118,47.5631,-122.285,400000
16518,2015-02-17,3,1140,7785,1.0,0,0,3,0,1954,0,98177,47.709,-122.363,407000
16519,2014-12-19,3,1890,4400,1.5,0,0,5,0,1919,0,98105,47.6662,-122.326,651000
16520,2015-02-05,3,2090,7450,1.0,0,0,3,740,1978,0,98155,47.7598,-122.303,485000
16521,2015-01-13,4,3460,13168,2.0,0,0,4,0,1932,1986,98022,47.2046,-121.996,460000
16522,2015-03-09,2,1320,6135,1.0,0,0,4,440,1942,0,98126,47.5265,-122.379,369000
16523,2014-06-20,2,1240,27042,1.0,0,1,3,240,1943,0,98070,47.5026,-122.465,355000
16524,2014-09-16,2,810,4755,1.0,0,0,3,0,1980,0,98118,47.5313,-122.28,155000
16525,2014-12-15,3,1880,5450,1.5,0,0,4,0,1924,0,98112,47.6453,-122.302,1000000
16526,2015-02-11,4,2680,11590,2.0,0,0,4,0,1988,0,98058,47.4395,-122.163,419625
16527,2015-02-18,3,2040,6880,2.0,0,0,4,0,1954,0,98133,47.7601,-122.351,435000
16528,2015-05-11,4,2180,7876,1.0,0,0,4,890,1977,0,98056,47.5157,-122.191,379000
16529,2015-02-24,4,1870,5371,2.0,0,0,3,0,2009,0,98038,47.3844,-122.036,293000
16530,2014-08-06,4,2310,7851,1.0,0,0,4,520,1989,0,98006,47.5473,-122.187,592100
16531,2014-11-10,3,1120,9730,1.0,0,0,3,0,1944,1989,98011,47.7372,-122.221,362000
16532,2014-12-03,3,1340,10035,1.0,0,0,3,0,1959,0,98178,47.4916,-122.254,227000
16533,2014-08-19,3,1260,8487,1.0,0,0,3,0,1970,0,98011,47.7664,-122.201,335500
16534,2014-08-18,3,1200,55321,1.5,0,0,5,0,1977,0,98010,47.3492,-121.935,213000
16535,2015-03-26,5,2400,4496,2.0,0,0,3,0,2004,0,98042,47.3692,-122.126,338000
16536,2014-10-22,3,940,7200,1.0,0,0,4,0,1954,0,98002,47.2979,-122.223,163500
16537,2014-11-24,2,860,5000,1.0,0,0,3,0,1949,0,98178,47.5005,-122.267,199988
16538,2014-07-25,3,2390,7875,1.0,0,1,3,410,1948,0,98105,47.6515,-122.278,1190000
16539,2015-04-07,4,3130,5200,2.0,0,0,3,0,2005,0,98042,47.3828,-122.098,320000
16540,2014-06-16,6,3550,11780,1.0,0,0,4,590,1948,0,98125,47.7218,-122.312,450000
16541,2014-10-30,2,1470,2541,2.0,0,0,3,0,2005,0,98038,47.3502,-122.02,249900
16542,2014-06-12,2,910,9869,1.0,0,0,3,0,1957,0,98058,47.4572,-122.184,223000
16543,2015-02-10,4,2630,59586,1.0,0,0,3,1160,1963,0,98055,47.4496,-122.209,631000
16544,2015-05-05,4,1780,10416,1.0,0,0,5,720,1963,0,98055,47.4414,-122.189,350000
16545,2014-07-14,3,1430,39160,1.0,0,0,3,530,1925,1987,98065,47.5513,-121.801,279000
16546,2015-04-09,5,2730,7344,1.0,0,0,5,1220,1962,0,98058,47.4602,-122.171,310000
16547,2014-08-12,2,900,8000,1.0,0,0,4,0,1954,0,98198,47.4217,-122.317,185000
16548,2015-03-16,3,1740,22089,1.0,0,0,4,610,1977,0,98070,47.3948,-122.435,445000
16549,2014-12-12,4,2905,4874,2.0,0,0,3,0,2003,0,98031,47.4084,-122.169,365000
16550,2015-04-23,3,2230,9120,1.0,0,0,3,840,1959,0,98146,47.5008,-122.358,333500
16551,2014-11-20,3,1680,8450,1.0,0,0,3,340,1960,0,98177,47.7575,-122.361,385000
16552,2014-05-20,3,1240,11200,1.0,0,0,4,0,1954,0,98006,47.5716,-122.138,345000
16553,2014-11-10,3,3230,8625,2.0,0,3,3,1010,1998,0,98116,47.562,-122.404,1260000
16554,2014-05-23,4,2560,10400,1.0,0,0,4,1280,1965,0,98027,47.5225,-122.04,440000
16555,2014-09-25,3,2600,4724,2.0,0,0,3,0,2002,0,98065,47.5359,-121.878,444500
16556,2014-11-13,4,1200,11834,1.0,1,3,3,0,1972,0,98070,47.4557,-122.443,340000
16557,2015-03-12,4,1660,6075,1.5,0,0,5,0,1915,0,98117,47.6755,-122.403,680000
16558,2014-09-09,3,1140,8558,1.0,0,0,4,0,1982,0,98033,47.7027,-122.198,420000
16559,2014-12-29,3,3050,10689,2.0,0,0,4,0,1988,0,98092,47.3326,-122.201,438500
16560,2014-09-18,2,800,10625,1.0,0,0,3,0,1942,0,98168,47.496,-122.317,109500
16561,2015-04-10,4,1700,7495,1.0,0,0,4,500,1964,0,98133,47.7589,-122.354,461000
16562,2014-08-11,4,2630,9645,1.0,0,0,4,0,1963,0,98040,47.5459,-122.228,968000
16563,2014-09-23,3,1960,7705,1.0,0,0,4,980,1950,0,98106,47.53,-122.347,355000
16564,2015-03-27,3,1180,11579,1.0,0,0,4,0,1962,0,98058,47.4502,-122.089,249000
16565,2015-03-26,5,1960,7350,1.0,0,0,4,600,1969,0,98058,47.4368,-122.165,256500
16566,2015-03-02,5,4250,20441,1.0,0,1,4,1760,1984,0,98004,47.6377,-122.211,1810000
16567,2014-12-23,3,1950,8661,1.0,0,0,4,0,1966,0,98023,47.3127,-122.362,269000
16568,2014-11-12,4,3600,5217,2.0,0,0,3,880,1947,2014,98112,47.6189,-122.286,1350000
16569,2014-06-20,3,2060,9552,1.0,0,0,4,450,1975,0,98040,47.5402,-122.231,885000
16570,2015-04-23,3,1640,9825,1.0,0,0,4,550,1971,0,98034,47.7244,-122.2,455000
16571,2014-06-09,4,2730,4800,1.5,0,0,5,500,1909,0,98119,47.642,-122.358,980000
16572,2014-08-01,3,1530,6300,1.0,0,0,3,0,1942,2004,98126,47.516,-122.375,412500
16573,2014-12-17,4,3060,4777,2.0,0,0,3,0,2007,0,98029,47.555,-122.0,740000
16574,2014-08-23,4,2860,5658,2.0,0,3,3,730,1933,0,98199,47.6395,-122.409,1300000
16575,2015-03-12,2,1030,798,3.0,0,0,3,0,2008,0,98103,47.6975,-122.34,326000
16576,2014-06-07,4,2460,4200,2.0,0,0,3,0,1998,0,98074,47.6041,-122.02,568500
16577,2014-09-22,4,2500,8282,2.0,0,0,3,0,2013,0,98056,47.5127,-122.169,620000
16578,2015-04-17,3,1830,7600,2.0,0,0,3,340,1947,0,98106,47.5317,-122.351,283000
16579,2014-08-14,6,2820,4536,2.0,0,0,4,890,1917,0,98105,47.6688,-122.309,875000
16580,2015-05-27,4,3750,5000,2.0,0,0,5,1310,1924,0,98115,47.6747,-122.303,1310000
16581,2014-10-23,3,2070,6145,2.0,0,0,3,0,2003,0,98092,47.3357,-122.172,289950
16582,2014-11-14,3,1780,7192,1.0,0,0,4,530,1974,0,98031,47.4093,-122.173,252500
16583,2014-10-29,4,2200,6750,1.0,0,0,5,720,1959,0,98056,47.5215,-122.202,376000
16584,2014-05-22,4,3240,13978,1.0,0,0,3,1380,1977,0,98074,47.6298,-122.057,635700
16585,2014-10-28,4,2880,12349,2.0,0,0,3,0,1996,0,98075,47.5879,-121.973,710000
16586,2015-03-01,3,1570,5120,1.0,0,2,3,590,1947,0,98177,47.7166,-122.365,440000
16587,2014-06-30,3,3180,7904,1.0,0,0,3,1370,2006,0,98056,47.489,-122.181,439000
16588,2014-06-16,2,1310,12196,1.5,0,0,3,0,1970,0,98052,47.6487,-122.122,455000
16589,2014-05-19,2,910,9612,1.0,0,0,4,0,1981,0,98058,47.4297,-122.152,225000
16590,2014-07-28,3,1460,10914,1.0,0,0,4,0,1959,0,98058,47.4511,-122.173,250000
16591,2015-04-07,4,3410,34939,2.0,0,0,4,940,1992,0,98027,47.459,-122.003,585000
16592,2015-04-07,3,2720,4720,1.5,0,0,4,1140,1925,0,98105,47.6691,-122.29,685000
16593,2014-06-20,5,2280,10319,1.0,0,0,3,980,1959,0,98177,47.7566,-122.363,420000
16594,2014-11-22,2,670,1675,1.0,0,0,5,0,1960,0,98144,47.5918,-122.295,245000
16595,2014-11-04,4,1480,15000,1.0,0,0,4,0,1957,0,98055,47.4312,-122.196,275000
16596,2014-10-29,3,2330,8000,1.0,0,0,3,940,1986,0,98023,47.2958,-122.368,270000
16597,2014-10-21,4,2170,2500,2.0,0,0,3,460,1997,0,98115,47.6742,-122.303,767250
16598,2014-09-04,3,1760,9900,1.0,0,0,4,0,1943,0,98166,47.4783,-122.338,229000
16599,2015-04-27,3,1240,4000,1.5,0,0,3,0,1928,2000,98106,47.5467,-122.359,400000
16600,2014-08-12,5,5210,35765,2.5,0,4,5,270,1911,0,98136,47.5463,-122.397,2200000
16601,2014-07-07,5,2800,17788,1.0,0,0,4,1400,1963,0,98033,47.6719,-122.163,665000
16602,2015-03-23,4,2060,44431,2.0,0,0,3,0,1988,0,98077,47.744,-122.046,500000
16603,2015-04-01,5,2360,19899,1.0,0,0,4,0,1968,0,98010,47.3299,-122.046,355500
16604,2014-12-05,4,2370,6557,2.0,0,0,3,0,1998,0,98042,47.423,-122.155,369000
16605,2015-02-02,2,720,6050,1.0,0,0,2,0,1951,0,98125,47.7259,-122.29,338500
16606,2015-04-29,3,950,4000,1.0,0,0,3,170,1949,0,98118,47.5232,-122.284,256000
16607,2015-03-04,3,1980,9725,2.0,0,0,3,0,1994,0,98045,47.4856,-121.802,470000
16608,2014-05-27,3,2540,7680,2.0,0,1,4,0,1940,2001,98177,47.7175,-122.364,675000
16609,2014-11-10,4,2760,7533,1.0,0,0,3,1360,1997,0,98042,47.371,-122.108,369950
16610,2014-09-15,5,2950,7980,2.0,0,3,3,600,2005,0,98065,47.5339,-121.858,615000
16611,2015-05-05,5,3640,28531,2.0,0,0,3,0,1996,0,98006,47.5502,-122.13,1200000
16612,2014-07-28,3,2150,3503,2.0,0,0,3,280,1921,0,98112,47.6285,-122.303,950000
16613,2014-10-21,4,2760,5750,2.0,0,0,3,0,1993,0,98112,47.627,-122.303,799500
16614,2014-07-09,2,840,11600,1.0,0,0,3,0,1952,0,98168,47.492,-122.302,187000
16615,2014-05-20,5,2890,12478,2.0,0,0,3,0,1977,0,98074,47.6295,-122.052,598000
16616,2015-04-17,3,2060,10160,1.0,0,0,4,720,1967,0,98155,47.7712,-122.285,429950
16617,2015-03-31,5,1700,13500,1.5,0,0,4,0,1962,0,98059,47.4611,-122.067,347950
16618,2014-05-09,3,3560,107290,2.0,0,0,3,0,1987,0,98053,47.6652,-122.049,851000
16619,2014-10-29,3,1210,10185,1.0,0,0,3,0,1957,0,98146,47.4873,-122.345,205000
16620,2015-03-27,3,1590,9200,1.0,0,0,4,480,1979,0,98092,47.2917,-122.184,225000
16621,2014-10-06,4,2620,10536,1.0,0,0,3,1100,1979,0,98075,47.5847,-122.075,705000
16622,2015-05-05,5,3190,6178,2.0,0,0,3,0,2003,0,98059,47.5104,-122.154,535000
16623,2015-01-21,3,1450,9044,2.0,0,0,3,0,1990,0,98022,47.1955,-121.987,222500
16624,2015-04-24,2,1270,1282,2.0,0,0,3,270,2006,0,98106,47.5581,-122.363,313500
16625,2015-03-17,3,2730,7521,2.0,0,2,3,0,1992,0,98011,47.7704,-122.196,632000
16626,2015-03-22,3,1840,3432,2.0,0,0,3,0,2012,0,98155,47.7368,-122.295,467000
16627,2015-04-24,3,1970,7210,1.0,0,0,4,590,1978,0,98030,47.3821,-122.171,339000
16628,2014-06-19,3,3200,6699,2.0,0,0,3,0,2004,0,98075,47.5884,-121.991,712000
16629,2014-05-20,3,1060,10050,1.0,0,0,4,0,1967,0,98028,47.7355,-122.231,335000
16630,2014-07-17,3,1740,1693,2.0,0,0,3,380,2007,0,98116,47.558,-122.382,470000
16631,2014-07-24,3,810,7000,1.0,0,0,3,0,1968,0,98052,47.6591,-122.134,367000
16632,2014-05-24,3,2460,4399,2.0,0,0,3,0,2007,0,98065,47.5415,-121.884,440500
16633,2014-05-27,4,2100,9288,1.0,0,0,4,1050,1968,0,98058,47.4558,-122.171,305000
16634,2014-09-08,3,1530,5000,1.0,0,2,3,510,1948,0,98117,47.6806,-122.36,635000
16635,2014-06-27,3,1670,4800,1.5,0,3,3,0,1903,0,98119,47.6356,-122.367,1020000
16636,2014-06-02,2,1175,1366,2.0,0,0,3,435,2005,0,98103,47.6962,-122.342,342000
16637,2014-11-11,3,2130,8800,1.0,0,0,3,860,1978,0,98030,47.383,-122.168,283000
16638,2015-04-24,4,2470,50123,1.0,0,0,3,1190,1978,0,98022,47.2504,-122.0,430000
16639,2014-08-08,4,1700,4268,2.0,0,0,3,0,2000,0,98001,47.3303,-122.268,245000
16640,2014-06-05,3,2600,5540,2.0,0,0,3,0,2004,0,98038,47.3446,-122.041,355500
16641,2015-04-09,3,1460,5000,1.0,0,0,4,0,1934,1960,98115,47.6837,-122.32,395000
16642,2014-12-16,4,2010,7280,2.0,0,0,4,0,1988,0,98032,47.3585,-122.286,324900
16643,2014-05-08,3,1320,5750,1.5,0,0,5,0,1918,0,98116,47.5848,-122.391,660000
16644,2014-08-11,3,3150,20189,2.0,0,0,3,0,1990,0,98058,47.447,-122.088,570000
16645,2014-11-06,3,1960,8469,2.0,0,0,4,0,1984,0,98052,47.7236,-122.105,552321
16646,2014-05-28,2,2050,11900,1.0,0,0,4,0,1950,0,98004,47.6209,-122.219,1100000
16647,2014-08-25,3,1800,9216,1.0,0,0,4,0,1950,0,98001,47.2739,-122.249,237000
16648,2015-05-04,2,1210,5600,1.5,0,0,3,0,1922,0,98136,47.5322,-122.392,402000
16649,2014-10-16,3,1830,39165,1.0,0,0,5,0,1963,0,98027,47.4612,-121.992,470000
16650,2015-03-20,3,1880,8706,1.0,0,0,3,940,1927,0,98155,47.7362,-122.292,395900
16651,2014-10-22,2,860,5535,1.0,0,0,3,0,1948,0,98103,47.6901,-122.331,442000
16652,2014-10-15,4,2890,16397,2.0,0,0,3,0,1997,0,98077,47.7102,-122.072,795000
16653,2014-08-12,3,1390,10155,1.0,0,0,3,260,1980,0,98003,47.2575,-122.305,190500
16654,2014-11-20,4,3340,7230,2.0,0,0,3,0,1996,0,98027,47.549,-122.096,808000
16655,2014-08-26,4,2040,6685,2.0,0,0,3,0,1998,0,98133,47.7413,-122.354,500000
16656,2014-06-19,4,3010,15992,2.0,0,0,3,0,1996,0,98075,47.5895,-121.994,775000
16657,2014-11-10,5,2110,8500,1.0,0,0,3,1010,1962,0,98133,47.7737,-122.35,300000
16658,2015-04-10,5,2110,8500,1.0,0,0,3,1010,1962,0,98133,47.7737,-122.35,496000
16659,2014-06-20,4,2510,6853,2.0,0,2,3,0,2006,0,98038,47.3547,-122.003,448000
16660,2014-11-25,2,2770,11884,1.0,0,3,4,1200,1969,0,98070,47.5098,-122.474,645000
16661,2014-05-23,3,1120,5500,1.5,0,0,4,0,1925,0,98136,47.5445,-122.391,464600
16662,2014-07-28,3,1530,2370,2.0,0,0,3,0,1901,0,98122,47.6108,-122.303,590000
16663,2014-10-07,3,1800,3300,2.0,0,0,3,110,2004,0,98118,47.5491,-122.276,399000
16664,2014-10-15,2,1030,6000,1.0,0,0,3,0,1925,0,98118,47.5669,-122.283,305000
16665,2014-11-21,3,1210,6175,1.0,0,0,3,0,1976,0,98034,47.7291,-122.202,478000
16666,2014-12-17,1,1090,32010,1.0,0,0,4,0,1958,0,98014,47.6928,-121.87,598800
16667,2014-06-03,4,1790,7203,1.0,0,0,4,680,1973,0,98155,47.7709,-122.294,430000
16668,2014-07-01,4,1550,5053,1.0,0,0,4,370,1963,0,98118,47.5499,-122.274,433000
16669,2015-03-20,4,2400,20000,1.0,0,0,3,1230,1961,2015,98058,47.4556,-122.087,420000
16670,2014-06-09,4,2470,131790,2.0,0,2,3,0,1937,0,98070,47.4421,-122.444,585000
16671,2014-08-18,3,1170,7395,1.0,0,0,4,0,1969,0,98055,47.4627,-122.19,255000
16672,2015-04-22,3,1120,10125,1.0,0,0,3,0,1961,0,98059,47.4794,-122.078,305000
16673,2015-02-25,4,1040,4420,1.5,0,0,3,0,1944,0,98117,47.6945,-122.368,396000
16674,2014-05-08,4,2460,7350,2.0,0,0,3,0,1989,0,98023,47.3061,-122.349,347500
16675,2014-08-14,4,3690,11468,2.0,0,0,3,0,1987,0,98027,47.5699,-122.092,900000
16676,2014-09-30,3,1960,43332,1.0,0,0,4,560,1982,0,98077,47.739,-122.048,425000
16677,2014-05-19,3,1920,15124,2.0,0,0,3,0,1995,0,98045,47.5015,-121.773,429000
16678,2015-02-24,3,1670,3135,2.0,0,0,3,450,2002,0,98199,47.6478,-122.396,540000
16679,2015-01-27,3,1340,9750,1.0,0,0,4,450,1974,0,98024,47.5644,-121.898,324950
16680,2015-04-29,3,2610,3357,2.0,0,0,4,630,1926,0,98112,47.638,-122.306,1050000
16681,2014-10-29,4,1540,7200,1.0,0,0,3,280,1966,0,98003,47.3424,-122.308,221000
16682,2014-06-11,3,1640,7201,1.0,0,0,3,0,1948,0,98125,47.7216,-122.289,405000
16683,2015-01-07,3,2100,15120,1.0,0,0,4,0,1953,0,98004,47.6201,-122.222,1150000
16684,2014-08-22,4,1930,7245,1.0,0,0,4,420,1972,0,98008,47.6396,-122.112,588000
16685,2014-09-09,3,1430,10850,1.0,0,0,3,0,1994,0,98001,47.2671,-122.233,234950
16686,2014-10-07,4,2430,4995,1.5,0,0,4,700,1928,0,98144,47.5782,-122.292,580000
16687,2014-07-16,5,2460,7240,1.0,0,0,3,620,1991,0,98006,47.5486,-122.189,637000
16688,2014-10-30,4,2490,6973,1.0,0,0,4,1000,1953,0,98199,47.6516,-122.409,704000
16689,2014-09-25,2,880,9750,1.0,0,0,5,0,1938,0,98168,47.4885,-122.298,210000
16690,2014-05-16,4,2110,3750,2.0,0,0,3,0,2000,0,98117,47.6789,-122.363,772000
16691,2015-04-27,4,1850,4388,2.0,0,0,5,0,1941,0,98117,47.6885,-122.381,763000
16692,2015-02-18,2,2060,7713,1.5,0,0,4,0,1930,0,98030,47.3722,-122.185,213500
16693,2014-12-20,2,1360,9367,1.0,0,0,4,680,1924,0,98155,47.7689,-122.315,255000
16694,2014-10-17,3,2000,10490,1.0,0,0,3,570,1978,0,98033,47.6976,-122.166,423500
16695,2014-12-22,3,1810,18483,1.0,0,0,3,0,1954,0,98177,47.7617,-122.378,520000
16696,2014-09-08,3,2230,14400,1.0,0,0,4,770,1977,0,98075,47.5791,-122.048,550000
16697,2015-01-21,3,1820,7517,1.0,0,0,3,0,1997,0,98116,47.5705,-122.406,795000
16698,2014-08-15,4,2740,2811,2.0,0,0,3,500,2003,0,98072,47.7738,-122.158,495000
16699,2015-03-02,4,2710,6558,2.0,0,0,3,0,1997,0,98058,47.434,-122.109,455000
16700,2015-03-05,2,910,9753,1.0,0,0,3,0,1947,0,98032,47.3897,-122.236,85000
16701,2014-11-04,4,1980,10585,1.5,0,0,2,0,1924,0,98055,47.4836,-122.214,239000
16702,2014-07-30,3,1040,10080,1.0,0,0,3,0,1959,0,98023,47.329,-122.343,184900
16703,2015-04-21,4,2810,8560,1.0,0,0,3,1200,1979,0,98058,47.4437,-122.124,386000
16704,2014-06-04,4,2000,5962,2.0,0,0,3,0,1999,0,98133,47.7695,-122.35,415000
16705,2015-05-12,3,1530,6372,1.0,0,0,3,320,1962,0,98118,47.535,-122.289,387000
16706,2015-03-04,6,5110,7128,2.5,0,0,4,0,1906,0,98112,47.6285,-122.304,2140000
16707,2015-01-07,4,3133,16197,2.0,0,0,3,600,1965,2010,98166,47.4255,-122.338,685000
16708,2014-10-31,4,2020,32710,1.0,0,0,3,950,1941,0,98168,47.4969,-122.33,340000
