,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
20081,2015-04-20,3,1370,1921,3.0,0,0,3,8,0,2007,0,98103,667000
20082,2015-03-12,4,3540,7009,2.0,0,0,3,9,0,2007,0,98033,920000
20088,2014-06-24,4,3550,13900,1.0,0,0,3,8,1720,2010,0,98006,859000
20092,2014-06-02,4,3270,12880,2.0,0,0,3,9,0,2014,0,98033,939000
20109,2014-05-30,4,3760,5000,2.0,0,0,3,9,900,2014,0,98117,919204
20110,2014-09-08,4,3600,6055,2.0,0,0,3,9,0,2014,0,98052,923990
20112,2015-01-14,3,1510,2064,2.0,0,0,3,8,290,2008,0,98109,675000
20113,2014-06-10,4,2580,3909,2.0,0,0,3,8,0,2013,0,98033,899900
20115,2015-03-17,4,3190,10034,2.0,0,0,3,9,0,2007,0,98052,925000
20120,2014-12-08,4,5120,41327,2.0,0,0,3,10,1830,2008,0,98053,1240000
20122,2015-03-03,4,2180,7204,2.0,0,0,3,8,0,2014,0,98133,734000
20125,2015-05-06,3,2990,207781,2.0,0,0,3,9,0,2000,0,98014,785000
20127,2014-08-11,4,3130,5000,3.0,0,0,3,10,0,2014,0,98116,1010000
20128,2014-10-28,3,3620,14250,2.0,0,0,3,8,400,2007,0,98040,1580000
20132,2014-11-21,5,3160,5175,2.0,0,0,3,9,0,2014,0,98011,660000
20138,2015-03-04,5,4340,5722,3.0,0,4,3,10,0,2010,0,98107,2950000
20141,2014-10-22,5,3400,9804,2.0,0,0,3,9,850,2008,0,98118,970000
20145,2014-08-28,5,4130,7197,2.0,0,0,3,10,0,2012,0,98074,995000
20149,2014-07-18,5,3190,8160,2.0,0,0,3,9,0,2014,0,98177,865000
20150,2014-05-22,4,3860,5474,2.5,0,0,3,10,0,2007,0,98029,1050000
20152,2014-09-24,4,3845,8400,2.0,0,0,3,10,0,2013,0,98004,1750000
20154,2014-05-19,4,3430,64441,2.0,0,0,3,8,0,2013,0,98077,749950
20158,2014-08-05,4,4100,61419,2.0,0,0,3,9,0,2014,0,98029,1350000
20160,2015-04-14,3,1780,1729,2.0,0,0,3,8,700,2008,0,98103,660000
20163,2015-02-25,3,2460,14155,2.0,0,0,3,8,560,2014,0,98155,665000
20168,2015-01-21,3,4030,6300,2.0,0,0,3,10,400,2006,0,98105,1310000
20173,2014-12-08,4,3800,9606,2.0,0,0,3,9,0,2008,0,98011,730000
20175,2014-05-16,5,3200,6455,2.0,0,0,3,9,0,2009,0,98065,675000
20180,2014-05-20,4,3160,8097,2.0,0,0,3,9,0,2014,0,98033,860000
20181,2014-09-09,4,3770,8899,2.0,0,0,3,10,830,2006,0,98074,1100000
20182,2014-10-24,4,3500,6226,2.0,0,0,3,9,0,2004,0,98053,775000
20184,2015-04-27,2,2170,6361,1.0,0,2,3,8,0,2009,0,98053,755000
20187,2014-10-17,4,3720,213073,1.0,0,2,3,10,0,2007,0,98010,780000
20189,2014-10-08,4,3240,4852,2.0,0,0,3,9,0,2010,0,98053,789500
20193,2014-12-29,2,1180,904,2.0,0,0,3,10,400,2014,0,98102,659000
20198,2014-10-03,5,2930,7663,2.0,0,0,3,9,0,2013,0,98056,718000
20200,2014-07-14,4,3600,18645,2.0,0,1,3,10,600,2013,0,98059,1030000
20207,2014-05-29,3,2930,6050,2.0,0,0,3,9,0,2008,0,98065,650880
20208,2015-02-25,5,4360,8504,2.0,0,4,3,10,830,2014,0,98033,1790000
20209,2015-02-25,4,3640,4983,2.0,0,3,3,9,850,2014,0,98075,895900
20217,2014-05-22,4,5060,10320,2.0,0,0,3,11,0,2008,0,98004,2150000
20218,2015-04-21,4,2650,5000,2.0,0,0,3,8,0,2007,0,98116,790000
20219,2014-06-27,3,1490,1212,2.0,0,0,3,9,450,2011,0,98112,735000
20221,2015-05-13,3,3240,4185,2.0,0,0,3,8,470,2011,0,98075,724500
20222,2014-07-09,3,2820,5348,2.0,0,0,3,9,0,2008,0,98052,749000
20223,2014-09-18,5,4140,7642,2.0,0,0,3,8,0,2003,0,98075,720000
20225,2015-03-27,3,2460,3600,2.0,0,0,3,9,0,2007,0,98029,790000
20228,2014-11-13,4,3130,5126,3.0,0,0,3,10,680,2014,0,98112,1330000
20231,2015-03-23,4,4700,10800,2.0,0,1,3,11,790,2002,0,98033,2230000
20234,2014-11-12,2,2350,2390,3.0,0,2,3,10,350,2007,0,98144,1050000
20235,2015-05-05,5,4000,6713,2.0,0,0,3,9,0,2015,0,98024,771005
20236,2014-07-25,3,3350,7752,1.0,0,0,3,9,1170,2009,0,98008,1300000
20241,2015-04-23,4,3590,5334,2.0,0,2,3,9,450,2006,0,98115,1300000
20242,2014-08-11,4,2490,5647,2.0,0,0,3,8,0,2014,0,98052,778983
20245,2014-08-04,5,3360,5225,2.0,0,0,3,9,0,2014,0,98074,834995
20251,2014-12-23,4,4920,270236,2.0,0,3,3,10,1100,2006,0,98045,1040000
20256,2014-07-14,3,1910,4363,2.0,0,0,3,9,0,2006,0,98029,650000
20259,2014-09-12,5,4150,12015,2.0,0,0,3,10,0,2014,0,98075,1210000
20262,2014-05-15,4,3310,5404,2.0,0,0,3,9,0,2004,0,98052,803100
20264,2014-08-14,4,3310,4850,2.0,0,0,3,9,0,2010,0,98053,785000
20274,2015-03-24,5,3960,6352,2.0,0,0,3,10,0,2014,0,98075,919990
20279,2014-08-26,4,4810,18851,2.0,0,3,3,11,0,2007,0,98004,3200000
20286,2014-06-20,4,2970,4400,2.0,0,0,3,8,0,2014,0,98052,775950
20289,2014-10-28,4,3300,4987,2.0,0,0,3,9,0,2014,0,98074,849990
20290,2014-06-04,3,1630,7599,1.0,0,0,3,10,0,2006,0,98117,767450
20291,2014-08-08,3,1590,929,2.0,0,0,3,9,530,2014,0,98122,665000
20293,2014-07-22,4,3600,5697,2.0,0,0,3,9,660,2014,0,98075,870515
20300,2015-03-27,3,2340,2155,2.0,0,0,3,10,220,2012,0,98027,716500
20306,2014-06-12,5,4410,14380,2.0,0,0,3,11,0,2006,0,98052,1240000
20307,2015-04-16,3,1780,1647,2.0,0,0,3,8,700,2008,0,98103,672000
20309,2014-08-11,3,4410,10756,2.0,1,4,3,11,980,2014,0,98056,3000000
20324,2015-03-23,4,4120,12626,2.0,0,1,3,11,150,2014,0,98034,1360000
20325,2014-05-05,4,3400,9692,2.0,0,0,3,9,0,2007,0,98052,830000
20326,2014-08-01,5,4270,7500,2.0,0,0,3,10,1060,2014,0,98033,1600000
20327,2015-03-04,4,2890,5911,2.0,0,0,3,9,520,2014,0,98075,855000
20328,2014-08-19,5,3220,8000,2.0,0,0,3,9,320,2008,0,98033,1210000
20329,2014-08-11,4,4010,15365,2.0,0,1,3,11,0,2006,0,98027,1390000
20333,2014-07-09,4,3510,9400,2.0,0,0,3,9,0,2014,0,98059,659950
20334,2014-05-08,3,3010,1842,2.0,0,0,3,9,0,2011,0,98075,785000
20339,2015-02-04,3,3420,23786,1.5,0,0,3,9,0,2014,0,98059,657044
20341,2014-07-23,4,3020,7203,2.0,0,0,3,9,0,2014,0,98033,879950
20352,2014-08-05,4,3020,3600,2.5,0,0,3,9,0,2009,0,98029,805000
20353,2015-04-07,4,3480,4000,2.0,0,0,3,9,1020,2015,0,98112,1800000
20354,2015-04-03,4,3330,7650,1.0,0,0,3,9,1500,2008,0,98103,1210000
20355,2014-10-15,4,3400,4840,2.0,0,0,3,10,210,2006,0,98059,745000
20361,2014-07-08,3,2830,3496,2.0,0,0,3,8,0,2012,0,98029,673000
20362,2015-02-11,5,3700,7055,2.0,0,0,3,9,0,2014,0,98074,889950
20365,2014-05-05,4,4420,5750,2.0,0,0,3,10,1010,2006,0,98027,890000
20375,2015-01-14,4,3040,7200,2.0,0,0,3,9,0,2008,0,98177,700000
20376,2015-04-16,4,2560,7210,2.0,0,0,3,9,0,2006,0,98136,838000
20380,2014-09-24,5,4110,42755,2.0,0,2,3,10,1140,2000,0,98023,734000
20388,2015-01-07,4,3065,5440,3.0,0,0,3,9,0,2014,0,98056,729000
20391,2014-12-10,5,4150,7100,2.0,0,0,3,10,0,2013,0,98074,929000
20395,2015-01-06,4,3120,5137,2.0,0,0,3,7,0,2003,0,98053,653000
20402,2014-11-17,4,3910,6293,2.0,0,0,3,9,780,2006,0,98065,709950
20405,2015-05-06,4,4030,503989,2.0,0,0,3,10,0,2008,0,98045,920000
20406,2014-10-16,4,3440,3800,3.0,0,0,3,9,0,2014,0,98112,1290000
20409,2014-08-08,4,4690,207141,2.0,0,0,3,10,660,2007,0,98019,1020000
20410,2014-11-11,4,3500,43560,2.0,0,0,3,9,650,2014,0,98006,998000
20412,2015-04-01,4,3350,6350,2.0,0,2,3,8,740,2009,0,98116,844000
20413,2014-06-24,4,2440,4850,2.0,0,0,3,8,0,2013,0,98052,745641
20414,2014-12-12,5,3010,7357,2.0,0,0,3,9,0,2008,0,98133,659950
20418,2014-09-29,5,4280,6530,2.0,0,3,3,10,0,2014,0,98075,1140000
20420,2014-07-18,4,2620,6114,2.0,0,0,3,9,0,2011,0,98029,675000
20434,2015-04-26,4,2650,4644,2.0,0,0,3,8,0,2013,0,98053,731500
20435,2014-06-06,5,3030,7679,2.0,0,0,3,9,0,2014,0,98074,837219
20437,2014-06-16,3,2670,3738,1.0,0,0,3,10,950,2013,0,98056,798800
20439,2015-03-06,4,3260,26772,2.0,0,0,3,9,0,2007,0,98027,820000
20441,2014-08-13,3,2700,6947,2.0,0,3,3,9,0,2013,0,98056,950000
20442,2015-05-07,4,4640,13404,2.0,0,0,3,10,0,2007,0,98059,1270000
20449,2015-04-20,4,3160,8530,2.0,0,0,3,9,0,2006,0,98059,650000
20450,2014-10-03,4,2850,12429,2.0,0,0,3,9,0,2008,0,98033,750000
20451,2015-04-27,4,2780,3100,2.0,0,0,3,8,660,2014,0,98117,870000
20452,2014-12-15,4,3860,6543,2.0,0,0,3,10,0,2014,0,98075,900000
20453,2014-12-16,2,1180,900,2.0,0,0,3,10,400,2014,0,98102,664950
20457,2014-12-23,4,2600,2074,2.0,0,0,3,8,450,2011,0,98027,661000
20468,2014-06-30,4,3670,7680,2.5,0,0,3,10,0,2007,0,98029,950000
20470,2015-03-20,4,2440,6581,2.0,0,0,3,8,0,2014,0,98133,680000
20471,2015-04-24,4,2190,4265,2.0,0,0,3,9,650,2015,0,98122,920000
20472,2015-02-02,5,4360,8030,2.0,0,0,3,10,0,2015,0,98075,1290000
20473,2014-07-01,4,3990,6637,2.0,0,0,3,9,0,2003,0,98053,825000
20476,2015-03-13,2,1500,761,3.0,0,3,3,8,0,2008,0,98103,670000
20477,2014-05-20,4,3120,5086,2.0,0,0,3,9,640,2008,0,98115,953007
20480,2014-11-17,4,2760,5670,2.0,0,0,3,10,0,2014,0,98075,847093
20483,2014-10-15,4,3980,285318,2.0,0,2,3,9,0,2006,0,98045,760000
20484,2014-10-29,4,3320,8234,2.0,0,0,3,10,0,2014,0,98004,1700000
20485,2014-05-12,4,3270,5187,2.0,0,0,3,9,160,2014,0,98052,1030000
20495,2014-05-20,3,1640,1204,3.0,0,0,3,8,0,2014,0,98112,772000
20499,2014-06-11,5,3240,6863,2.0,0,0,3,10,0,2013,0,98056,719950
20502,2015-04-28,6,3670,3959,2.0,0,0,3,10,1260,2008,0,98119,1500000
20504,2014-10-10,5,3760,4702,2.0,0,0,3,9,980,2014,0,98034,799950
20511,2015-01-15,4,4020,9656,2.0,0,0,3,10,0,2007,0,98004,1900000
20514,2015-03-25,4,3340,5677,2.0,0,0,3,9,0,2011,0,98052,799000
20518,2015-01-05,4,3720,7746,2.0,0,0,3,10,0,2014,0,98034,960000
20519,2014-10-30,4,4470,5884,2.0,0,1,3,11,1240,2010,0,98199,2950000
20526,2015-01-07,4,3320,5559,2.0,0,0,3,9,0,2012,0,98075,850000
20544,2015-02-27,4,3530,6844,2.0,0,0,3,10,0,2014,0,98075,908990
20551,2014-09-21,2,1490,713,3.0,0,0,3,9,0,2014,0,98109,700000
20553,2014-08-05,5,3870,5929,2.0,0,0,3,10,0,2014,0,98052,1300000
20561,2014-12-18,3,2670,3000,2.0,0,0,3,9,800,2014,0,98117,825000
20567,2014-07-09,4,2700,6000,2.0,0,0,4,8,600,1910,0,98116,749000
20570,2014-11-12,2,1680,1240,2.0,0,0,3,8,560,2014,0,98102,653500
20571,2015-04-02,4,2630,2550,2.0,0,0,3,10,600,2006,0,98117,855000
20576,2014-06-06,4,4150,8436,2.0,0,0,3,10,0,2014,0,98075,969990
20577,2014-10-08,5,3900,4400,2.0,0,0,3,9,1250,2014,0,98107,1200000
20580,2014-07-02,4,2890,7798,2.0,0,0,3,9,0,2005,0,98006,795000
20591,2014-11-14,5,4600,7810,2.0,0,0,3,9,1400,2006,0,98065,805000
20592,2014-08-01,4,3110,6050,2.0,0,0,3,9,0,2014,0,98052,799990
20593,2015-04-09,4,3490,3677,2.0,0,0,3,9,640,2007,0,98072,680000
20595,2014-12-02,3,1960,3060,2.0,0,0,3,8,0,2010,0,98117,732000
20603,2015-03-24,4,3720,6765,2.0,0,0,3,9,0,2012,0,98053,955000
20604,2014-06-27,4,3610,8580,2.0,0,0,3,9,0,2014,0,98033,982000
20606,2014-07-18,5,2590,7084,2.0,0,0,3,8,0,2014,0,98052,779380
20607,2014-06-30,5,4390,11250,2.0,0,0,3,10,0,2007,0,98040,1510000
20609,2014-08-26,4,3880,9979,2.5,0,0,3,10,0,2007,0,98029,1060000
20619,2014-06-16,4,3450,6184,2.0,0,0,3,9,0,2014,0,98074,852880
20624,2014-09-19,4,3520,5250,2.0,0,0,3,9,0,2012,0,98053,795000
20629,2014-10-10,3,2550,4794,2.0,0,0,3,9,0,2007,0,98115,799000
20635,2015-04-29,5,3490,6091,2.0,0,0,3,9,0,2009,0,98011,715000
20639,2014-12-09,6,3180,6551,2.0,0,0,3,9,0,2014,0,98074,859950
20645,2014-12-12,4,3640,6049,2.0,0,0,3,9,0,2014,0,98052,939000
20646,2014-07-25,3,1920,3624,2.0,0,0,3,9,0,2003,0,98052,674000
20650,2014-09-18,3,2940,6431,2.0,0,0,3,10,0,2014,0,98075,914154
20658,2014-08-27,4,4210,6481,2.0,0,3,3,9,950,2014,0,98075,1050000
20659,2014-07-07,4,2330,3920,2.0,0,0,3,9,0,2005,0,98029,680000
20660,2014-05-15,4,3930,5680,2.0,0,1,3,9,1110,2013,0,98027,828950
20663,2014-06-13,4,3200,3250,2.0,0,0,3,9,530,2007,0,98029,795000
20665,2015-04-16,5,3050,8972,2.0,0,0,3,9,0,2014,0,98033,909950
20666,2014-11-04,4,3560,4951,2.0,0,0,3,9,0,2014,0,98074,922755
20669,2014-12-22,4,4140,46173,2.0,0,0,3,9,0,2007,0,98011,810000
20677,2014-06-20,3,1530,1565,2.0,0,0,3,8,250,2005,0,98122,654000
20687,2014-07-11,3,3700,2264,2.0,0,0,3,11,1420,1998,0,98033,1480000
20706,2014-06-19,3,3390,10078,2.0,0,0,3,10,350,2012,0,98056,750000
20713,2014-05-21,4,3810,8519,1.0,0,1,3,10,1130,2007,0,98033,1130000
20717,2014-05-30,4,2310,5100,2.0,0,0,3,9,0,2013,0,98177,685000
20722,2014-12-03,5,4700,11237,2.0,0,0,3,10,1770,2006,0,98033,1140000
20735,2014-09-23,5,3740,5610,2.0,0,0,3,9,880,2014,0,98117,1080000
20737,2015-04-21,4,2580,5787,2.0,0,0,3,9,0,2007,0,98029,775000
20738,2014-06-24,4,3190,31450,2.0,0,0,3,9,0,2010,0,98027,790000
20739,2014-08-27,3,3400,5119,2.0,0,0,3,8,1100,2014,0,98115,1050000
20744,2014-06-04,4,4410,5104,2.0,0,0,3,9,1010,2006,0,98065,765000
20745,2014-05-28,3,2810,5400,2.0,0,0,3,9,0,2005,0,98052,739000
20746,2014-05-05,5,4490,6000,2.0,0,0,3,10,1290,2006,0,98027,890000
20749,2015-05-11,5,4750,8234,2.0,0,2,3,10,1400,2013,0,98198,770000
20751,2015-04-17,4,4360,8175,2.5,1,4,3,10,420,2007,0,98008,2300000
20753,2014-09-16,4,2770,2650,2.0,0,0,3,9,590,2014,0,98109,1110000
20755,2014-11-26,3,1540,1251,2.0,0,0,3,8,310,2002,0,98102,650000
20759,2014-05-13,4,3400,5196,2.0,0,0,3,9,0,2012,0,98065,660000
20760,2014-07-29,4,2930,5000,2.0,0,0,3,9,170,2007,0,98006,800000
20766,2015-03-18,4,2690,3995,2.0,0,0,3,9,630,2014,0,98136,760000
20768,2014-05-22,3,2450,4332,2.0,0,0,3,8,0,2010,0,98053,660000
20775,2014-07-08,4,3090,5859,2.0,0,0,3,9,0,2010,0,98074,760005
20776,2015-04-20,2,1460,1085,2.0,0,0,3,8,510,2014,0,98112,699999
20777,2014-07-16,3,2010,2263,2.0,0,0,3,8,670,2014,0,98122,749950
20778,2014-07-08,4,2610,5140,2.0,0,0,3,8,0,2006,0,98103,674600
20785,2014-06-19,3,2320,6775,1.0,0,0,3,8,0,2008,0,98053,728050
20793,2014-09-17,4,3650,18223,2.0,0,3,3,9,320,2013,0,98006,799900
20797,2015-02-23,3,3180,2758,2.0,0,2,3,11,940,2008,0,98109,1330000
20799,2014-09-12,4,2650,3127,2.0,0,0,3,8,420,2011,0,98027,674950
20800,2014-12-29,5,3300,7560,2.0,0,0,3,10,0,2007,0,98052,1110000
20802,2014-07-10,3,3460,5353,2.0,0,0,3,10,610,2007,0,98116,1250000
20805,2015-04-22,5,2940,5225,2.0,0,0,3,8,180,2010,0,98052,837000
20806,2015-02-24,5,3190,4247,2.0,0,0,3,8,760,2013,0,98052,780000
20807,2014-10-02,4,3930,6120,2.0,0,0,3,10,620,2007,0,98105,1490000
20808,2014-09-26,5,3570,10125,2.0,0,0,3,10,0,2014,0,98040,1600000
20812,2015-02-18,4,3070,7830,2.0,0,2,3,11,1100,2009,0,98144,1900000
20813,2014-09-11,4,3200,7605,2.0,0,2,3,9,700,2013,0,98198,735000
20821,2015-04-10,4,2610,2552,2.0,0,0,3,10,450,2008,0,98027,725000
20825,2014-10-01,4,4360,6000,2.0,0,3,3,11,960,2007,0,98027,1260000
20827,2014-08-15,4,3640,60086,2.0,0,0,3,10,0,2005,0,98074,925000
20838,2015-02-03,2,1990,1756,3.0,0,0,3,9,210,2005,0,98102,690000
20845,2014-07-18,3,2620,43832,2.0,0,0,3,8,0,2013,0,98053,750000
20848,2014-11-06,4,3530,8126,2.0,0,0,3,10,0,2007,0,98033,1280000
20849,2014-10-14,4,3310,4684,2.0,0,0,3,9,1020,2014,0,98116,999950
20850,2014-06-25,5,2620,5477,2.0,0,0,3,10,0,2009,0,98115,975000
20855,2015-03-26,3,1950,1833,3.0,0,0,3,9,340,2009,0,98004,798500
20856,2014-12-12,4,4490,5805,2.0,0,0,3,9,1100,2006,0,98065,689000
20858,2014-07-17,4,4130,77832,2.0,0,2,3,10,0,2011,0,98042,775000
20865,2015-04-14,4,2030,2222,2.0,0,0,3,9,420,2015,0,98117,765000
20878,2014-08-28,3,2550,5100,2.0,0,0,3,9,0,2014,0,98115,1100000
20879,2015-04-03,4,3070,7150,2.0,0,0,3,9,0,2007,0,98052,850000
20881,2015-04-15,5,4230,16526,2.0,0,0,3,10,0,2008,0,98004,1940000
20882,2014-08-04,4,3480,6262,2.0,0,0,3,9,0,2003,0,98053,808000
20886,2014-06-20,3,3690,8837,2.0,0,0,3,10,0,2001,0,98065,725000
20904,2014-10-21,4,4500,215186,2.0,0,3,3,11,1870,2009,0,98029,1830000
20905,2015-04-08,4,3780,10099,1.0,0,1,3,11,1540,2006,0,98006,1180000
20917,2015-04-23,3,3530,4920,2.0,0,0,3,9,870,2015,0,98109,1550000
20918,2015-02-12,4,3550,8618,2.0,0,0,3,10,0,2007,0,98052,880000
20923,2014-07-07,4,2360,4000,2.0,0,0,3,9,0,2013,0,98112,1300000
20928,2014-11-25,5,3420,4216,2.0,0,0,3,9,900,2008,0,98115,925000
20929,2014-12-15,5,2870,6593,2.0,0,0,3,9,0,2006,0,98052,730000
20935,2015-05-01,2,1570,1108,3.0,0,0,3,9,0,2007,0,98004,720000
20940,2014-11-12,3,2870,7288,2.0,0,0,3,9,0,2012,0,98011,650000
20950,2014-10-07,4,4040,8400,2.0,0,0,3,9,820,2006,0,98052,860000
20951,2014-07-08,4,3370,3634,2.0,0,0,3,9,620,2007,0,98029,812000
20957,2014-11-07,4,4700,10183,1.0,0,2,3,11,2040,2002,0,98033,1240000
20958,2015-05-04,3,2780,275033,1.0,0,0,3,10,0,2006,0,98045,950000
20959,2014-09-18,4,3540,5500,2.0,0,0,3,9,0,2014,0,98074,888990
20960,2015-03-19,3,1580,1321,2.0,0,2,3,8,500,2014,0,98107,705000
20965,2014-11-04,3,3940,11632,2.0,0,0,3,10,0,2014,0,98166,857326
20966,2014-09-11,5,4450,9600,2.0,0,0,3,9,800,2014,0,98011,845950
20972,2014-06-18,4,3170,8523,2.0,0,0,3,9,0,2008,0,98033,820000
20975,2015-02-26,3,2030,1160,3.0,0,0,3,9,60,2007,0,98004,910000
20978,2015-04-09,2,1470,690,3.0,0,3,3,8,0,2008,0,98103,650000
20981,2015-04-12,3,3200,10344,2.0,0,0,3,10,0,2007,0,98011,699000
20982,2014-07-23,4,2580,3943,2.0,0,0,3,8,0,2013,0,98033,899000
20985,2014-06-26,4,3060,3898,2.0,0,0,3,10,760,2014,0,98027,782900
20993,2014-06-30,4,3560,5265,3.0,0,0,3,8,0,2014,0,98052,882566
20997,2015-03-24,4,3420,6845,2.0,0,0,3,9,0,2009,0,98052,757500
21006,2015-04-02,3,2350,3798,2.0,0,0,3,8,0,2013,0,98029,740000
21008,2015-03-17,5,4495,10079,2.0,0,0,3,9,915,2013,0,98011,870000
21009,2014-11-14,3,1580,991,3.0,0,0,3,9,0,2009,0,98119,727000
21014,2014-09-10,4,3340,8384,2.0,0,0,3,9,0,2014,0,98052,810000
21017,2014-10-27,5,4240,9588,2.0,0,0,3,9,0,2014,0,98053,1050000
21018,2015-02-25,4,2700,2868,2.0,0,0,3,11,780,2006,0,98118,810000
21020,2015-03-17,4,2460,7930,2.0,0,0,3,8,0,2005,0,98033,730000
21036,2014-11-21,5,3230,7560,2.0,0,0,3,10,0,2007,0,98052,1080000
21037,2015-04-22,3,2700,5764,2.0,0,0,3,9,0,2014,0,98075,775900
21041,2014-10-16,4,3830,7150,2.0,0,0,3,9,0,2014,0,98052,989990
21043,2014-06-23,5,3190,7081,1.0,0,2,3,9,1300,2013,0,98178,664950
21044,2014-07-16,4,3250,5478,2.0,0,0,3,9,0,2014,0,98065,699188
21046,2015-03-21,5,2900,5155,2.0,0,0,3,8,0,2008,0,98075,670000
21048,2014-07-23,5,3360,12080,2.0,0,0,3,9,0,2014,0,98011,769995
21055,2015-02-20,3,1990,1891,3.0,0,0,3,9,0,2012,0,98102,1080000
21066,2014-07-18,4,3691,11088,2.0,0,1,3,8,0,2013,0,98074,800000
21068,2014-11-06,4,2510,3763,2.0,0,0,3,8,520,2013,0,98052,680000
21069,2015-03-18,6,2800,4213,2.0,0,0,3,8,0,1998,0,98117,677790
21074,2014-05-15,3,3150,151588,2.0,0,0,3,9,0,2007,0,98024,720000
21081,2014-11-17,4,3420,6787,2.0,0,0,3,9,0,2010,0,98053,780000
21084,2014-05-05,4,2450,4247,2.0,0,0,3,8,0,2013,0,98052,712198
21089,2014-07-31,4,3820,8850,2.0,0,0,3,10,0,2014,0,98033,1270000
21098,2014-07-23,4,3740,11467,2.0,0,0,3,10,0,2014,0,98029,1140000
21102,2014-12-10,3,2760,6187,2.0,0,0,3,10,0,2014,0,98075,834538
21103,2014-07-23,5,3010,5398,2.0,0,0,3,9,0,2014,0,98074,769995
21104,2015-04-24,5,3860,9387,2.0,0,2,3,9,0,2006,0,98065,820875
21107,2015-04-21,4,2830,14538,2.0,0,0,3,8,0,2003,0,98065,695000
21112,2014-07-14,4,2840,8800,2.0,0,0,3,9,0,2008,0,98033,718500
21125,2014-08-06,5,4390,6220,2.0,0,3,3,9,1220,2013,0,98115,1880000
21126,2014-08-27,2,1570,1207,3.0,0,0,3,9,0,2007,0,98004,695000
21127,2014-08-27,4,3410,6541,2.0,0,2,3,9,730,2007,0,98126,1090000
21128,2014-08-04,5,3480,6507,2.0,0,0,3,9,0,2014,0,98074,864327
21129,2014-06-16,4,3430,9870,2.0,0,0,3,9,0,2014,0,98011,749995
21131,2014-11-21,3,2990,9413,2.0,0,0,3,10,0,2006,0,98028,659950
21132,2014-05-06,5,4490,10279,2.0,0,0,3,10,560,2013,0,98004,1800000
21133,2014-10-29,5,4100,8120,2.0,0,0,3,9,0,2011,0,98053,950000
21134,2014-06-18,4,3870,10046,2.0,0,0,3,11,0,2005,0,98033,1400000
21137,2015-05-05,4,2910,4356,3.0,0,0,3,8,0,2010,0,98034,915000
21138,2014-06-30,4,3530,8589,2.0,0,0,3,10,0,2007,0,98033,963000
21141,2014-06-05,3,2050,4185,2.0,0,0,3,9,0,2011,0,98117,700000
21142,2015-03-16,3,3370,8252,2.0,0,0,3,10,0,2014,0,98075,1070000
21146,2014-10-03,4,3560,6562,2.0,0,0,3,10,0,2014,0,98075,882990
21149,2014-10-06,3,2220,2873,2.0,0,0,3,10,210,2012,0,98027,654000
21150,2015-03-25,4,4140,11007,2.0,0,0,3,10,0,2013,0,98040,1840000
21153,2014-11-07,4,3460,7702,2.0,0,0,3,10,0,2010,0,98075,855000
21155,2014-07-10,5,3000,7912,1.0,0,0,3,9,1390,2007,0,98033,770000
21156,2014-06-19,4,2650,6884,2.0,0,0,3,8,0,2012,0,98053,734990
21157,2015-01-09,4,2580,3436,2.0,0,0,3,8,0,2013,0,98033,880000
21159,2014-08-07,4,3390,3960,2.0,0,0,3,10,0,2008,0,98027,775000
21160,2015-04-30,3,1470,873,3.0,0,0,3,10,0,2009,0,98119,687015
21161,2014-11-12,3,1910,5125,2.0,0,0,3,9,0,2006,0,98029,663000
21162,2015-03-30,4,3030,7187,2.0,0,0,3,9,0,2005,0,98033,815000
21163,2015-04-27,4,2930,25020,2.0,0,0,3,9,0,2013,0,98029,1050000
21165,2014-12-10,4,2870,5118,2.0,0,0,3,9,0,2006,0,98029,725000
21176,2014-09-08,3,2920,9096,2.0,0,0,3,9,0,2013,0,98059,675900
21180,2015-01-05,4,2890,4164,2.0,0,0,3,9,650,2013,0,98033,1100000
21184,2015-02-24,3,1370,1990,3.0,0,0,3,9,0,2014,0,98102,720000
21185,2014-10-08,3,3760,5634,2.0,1,4,3,11,930,2014,0,98056,2230000
21188,2014-10-01,4,2990,6695,2.0,0,0,3,10,0,2014,0,98075,1060000
21191,2014-07-09,4,3300,8365,3.0,0,0,3,9,0,2014,0,98126,760000
21192,2014-07-03,4,4370,10860,2.0,0,0,3,11,0,2008,0,98059,1030000
21197,2014-12-29,3,1950,1983,3.0,0,0,3,9,340,2009,0,98004,785000
21203,2014-06-06,4,3010,7215,2.0,0,0,3,9,0,2014,0,98033,879950
21218,2014-08-05,5,2600,4284,2.0,0,0,3,9,0,2014,0,98136,775000
21219,2015-04-27,4,3320,8653,2.0,0,0,3,8,0,2014,0,98133,679990
21221,2015-04-08,5,3410,4726,2.0,0,0,3,9,0,2007,0,98006,800000
21232,2015-03-03,3,2240,21477,2.0,0,2,3,8,0,1995,0,98006,1080000
21237,2015-02-10,3,1770,1714,3.0,0,0,3,8,0,2012,0,98103,671500
21238,2015-03-11,4,3510,10010,2.0,0,0,3,10,0,2001,0,98065,729950
21245,2014-05-13,4,3520,6773,2.5,0,0,3,9,870,2006,0,98136,870000
21248,2015-02-13,3,2230,4850,2.0,0,0,3,8,0,2014,0,98133,722000
21257,2015-03-09,3,3020,4120,2.0,0,0,3,9,660,2008,0,98126,775000
